585257,3478358,25fbde44-8f7b-40b4-bb0c-e8ef0b4d3ce8,mt/richland,c4e2rg47bhug00af8uv0,c4e2rg47bhug00af8uv0/c4e2rg72551g00d1dm3g/3478358.pdf,enverus-courthouse-prod-chd-plants/mt/richland/25fb/25fbde44-8f7b-40b4-bb0c-e8ef0b4d3ce8.pdf,5,1930996,processed,1,25fbde44-8f7b-40b4-bb0c-e8ef0b4d3ce8,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f31\9754EBEB7F0001017F593791F2849829.tif,,9754EBEB7F0001017F593791F2849829.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,524,30,411,773,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2014-06-13 00:00:00.000,NULL,OGL,585257,2014-04-10 00:00:00.000,2014-06-13 00:00:00.000,LND-6732(2),0,605.070007324219,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200306574,1926668,9e26a30c-1ce9-4cd8-8b4f-394e2403b6a5,pa/bradford,c456jiggdkfg00cimms0,c456jiggdkfg00cimms0/c456jikbq3o000aa4s3g/1926668.pdf,enverus-courthouse-prod-chd-plants/pa/bradford/9e26/9e26a30c-1ce9-4cd8-8b4f-394e2403b6a5.pdf,5,261460,processed,2,9e26a30c-1ce9-4cd8-8b4f-394e2403b6a5,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f8\7503F0BC7F000001451CF8E95DF1EA53.tif,,7503F0BC7F000001451CF8E95DF1EA53.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,633,43,200306574,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2003-05-09 00:00:00.000,NULL,OGL,200306574,2003-04-01 00:00:00.000,2003-05-09 00:00:00.000,LND-6732(2),0,3.90000009536743,0,0,No Data,0,0,0,0,NULL,NULL,0,0,5,0,0,0.125,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200306575,1926669,92f4a17c-44fe-483f-aef1-067159821264,pa/bradford,c456jivorvtg00cugrf0,c456jivorvtg00cugrf0/c456jitnv8a0008fbug0/1926669.pdf,enverus-courthouse-prod-chd-plants/pa/bradford/92f4/92f4a17c-44fe-483f-aef1-067159821264.pdf,5,264857,processed,3,92f4a17c-44fe-483f-aef1-067159821264,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn138\74EBF8547F0000015BECF473FC2FFC46.tif,,74EBF8547F0000015BECF473FC2FFC46.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,633,43,200306575,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2003-05-09 00:00:00.000,NULL,OGL,200306575,2003-04-06 00:00:00.000,2003-05-09 00:00:00.000,LND-6732(2),0,2,0,0,No Data,0,0,0,0,NULL,NULL,0,0,3,0,0,0.125,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
5014480,309842,f04d63b4-9308-434f-9e25-09b7dced9526,tx/harrison,c438ilgkqp4g00a8lstg,c438ilgkqp4g00a8lstg/c438ilh2rh1g009d357g/309842.pdf,enverus-courthouse-prod-chd-plants/tx/harrison/f04d/f04d63b4-9308-434f-9e25-09b7dced9526.pdf,5,1613087,processed,4,f04d63b4-9308-434f-9e25-09b7dced9526,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn98\AE866E18422D7847007210EC1EF3776A.tif,,AE866E18422D7847007210EC1EF3776A.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,102,48,3177,237,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2005-09-01 00:00:00.000,NULL,OGL,5014480,2005-07-29 00:00:00.000,2005-09-01 00:00:00.000,LND-6732(2),0,167.070007324219,0,0,All,0,2147483647,1,NULL,NULL,NULL,0,0,3,0,0,0.1875,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201700010877,4181830,5a5e1eb4-4d53-457c-a877-34dda7887af5,ok/pottawatomie,c4dva716lb7g00cecst0,c4dva716lb7g00cecst0/c4dva78kqp4g00aahd1g/4181830.pdf,enverus-courthouse-prod-chd-plants/ok/pottawatomie/5a5e/5a5e1eb4-4d53-457c-a877-34dda7887af5.pdf,5,2966747,processed,5,5a5e1eb4-4d53-457c-a877-34dda7887af5,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f94\0D2E00577F00010100B20DAE15EF5852.tif,,0D2E00577F00010100B20DAE15EF5852.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,621,40,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2017-09-15 00:00:00.000,NULL,OGL,201700010877,2017-08-29 00:00:00.000,2017-09-15 00:00:00.000,LND-6732(2),0,40,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.1875,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201200001287,2439523,15e49868-2490-4a3f-b222-beaf54d0e482,pa/greene,c4890m0kqp4g00a9l500,c4890m0kqp4g00a9l500/c4890m4mi4og00d1a5n0/2439523.pdf,enverus-courthouse-prod-chd-plants/pa/greene/15e4/15e49868-2490-4a3f-b222-beaf54d0e482.pdf,6,583109,processed,1,15e49868-2490-4a3f-b222-beaf54d0e482,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f217\9409739C7F00000120CA8D94BA727D93.tif,,9409739C7F00000120CA8D94BA727D93.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,642,43,448,1560,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2012-02-14 00:00:00.000,2011-12-08 00:00:00.000,OGL,201200001287,2011-12-08 00:00:00.000,2012-02-14 00:00:00.000,LND-6732(2),0,135.630004882813,0,0,No Data,0,0,1,60,Months,NULL,0,0,5,0,0,0.15,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201200001286,2439522,50e6d5f1-021c-4f65-8fbb-662feb1a8035,pa/greene,c4890o30tnc000c71fkg,c4890o30tnc000c71fkg/c4890o7deto00088p4f0/2439522.pdf,enverus-courthouse-prod-chd-plants/pa/greene/50e6/50e6d5f1-021c-4f65-8fbb-662feb1a8035.pdf,6,521520,processed,2,50e6d5f1-021c-4f65-8fbb-662feb1a8035,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f234\9312C9EE7F00000153A7473AEA111421.tif,,9312C9EE7F00000153A7473AEA111421.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,642,43,448,1554,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2012-02-14 00:00:00.000,2011-11-21 00:00:00.000,OGL,201200001286,2011-11-21 00:00:00.000,2012-02-14 00:00:00.000,LND-6732(2),0,135.630004882813,0,0,No Data,0,0,0,0,NULL,NULL,0,0,5,0,0,0.15,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
20087119,1310035,aa310040-0d49-4855-836e-482e900bf056,ar/van buren,c4fq3okfjb0000cme080,c4fq3okfjb0000cme080/c4fq3onl13i0009rkuj0/1310035.pdf,enverus-courthouse-prod-chd-plants/ar/van buren/aa31/aa310040-0d49-4855-836e-482e900bf056.pdf,6,4220655,processed,3,aa310040-0d49-4855-836e-482e900bf056,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn157\0B87FDB0422D786600686C5E9571B63F.tif,,0B87FDB0422D786600686C5E9571B63F.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,330,5,20087119,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2008-07-15 00:00:00.000,NULL,OGL,20087119,2008-07-12 00:00:00.000,2008-07-15 00:00:00.000,LND-6732(2),0,26.6499996185303,0,0,No Data,NULL,NULL,1,60,Months,1550,0,0,5,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200807300031994,2151502,468c5d3c-b4a6-4a14-bf04-48b50a787bd1,pa/westmoreland,c4i7mk3jknf000an9u70,c4i7mk3jknf000an9u70/c4i7mk92rh1g009fmjhg/2151502.pdf,enverus-courthouse-prod-chd-plants/pa/westmoreland/468c/468c5d3c-b4a6-4a14-bf04-48b50a787bd1.pdf,6,371239,processed,4,468c5d3c-b4a6-4a14-bf04-48b50a787bd1,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn4\D4CA333B7F000001280248082EDE42CD.tif,,D4CA333B7F000001280248082EDE42CD.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,655,43,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2008-07-30 00:00:00.000,NULL,OGL,200807300031994,2008-05-13 00:00:00.000,2008-07-30 00:00:00.000,LND-6732(2),0,31,0,0,No Data,0,0,0,0,NULL,NULL,0,0,3,0,0,0.125,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
104266,3325480,2782b122-2f8c-4c89-8799-03ffcd9c4d96,ms/adams,c44g5oalpbg0009lqkg0,c44g5oalpbg0009lqkg0/c44g5oe22pr000doon10/3325480.pdf,enverus-courthouse-prod-chd-plants/ms/adams/2782/2782b122-2f8c-4c89-8799-03ffcd9c4d96.pdf,6,2739176,processed,5,2782b122-2f8c-4c89-8799-03ffcd9c4d96,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f71\5090BFE37F0000017A674E9B7AF4E442.tif,,5090BFE37F0000017A674E9B7AF4E442.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,481,28,305,270,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2014-02-05 00:00:00.000,NULL,OGL,104266,2013-12-11 00:00:00.000,2014-02-05 00:00:00.000,LND-6732(2),0,89.0999984741211,0,0,No Data,0,NULL,0,0,NULL,NULL,0,0,1,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
462570,3189133,2c05b98b-8302-4522-af43-e97d32457635,la/allen,c44i2su1ja2g00caheag,c44i2su1ja2g00caheag/c44i2svf3f9g00fun1fg/3189133.pdf,enverus-courthouse-prod-chd-plants/la/allen/2c05/2c05b98b-8302-4522-af43-e97d32457635.pdf,7,2618879,processed,1,2c05b98b-8302-4522-af43-e97d32457635,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn108\029823687F00000147A34181D9194EEF.tif,,029823687F00000147A34181D9194EEF.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,404,22,NULL,964,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2010-07-13 00:00:00.000,NULL,OGL,462570,2010-07-13 00:00:00.000,2010-07-13 00:00:00.000,LND-6732(2),0,104.203002929688,0,0,No Data,NULL,NULL,1,NULL,NULL,NULL,0,0,3,0,0,0.25,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201001030,2052228,78c098b3-9c9a-430c-a1f1-e54efbc81e21,pa/potter,c4du9ngkqp4g00aagpq0,c4du9ngkqp4g00aagpq0/c4du9nkbq3o000abobi0/2052228.pdf,enverus-courthouse-prod-chd-plants/pa/potter/78c0/78c098b3-9c9a-430c-a1f1-e54efbc81e21.pdf,7,342649,processed,2,78c098b3-9c9a-430c-a1f1-e54efbc81e21,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f212\9C6C59D67F000001591596849173CFF5.tif,,9C6C59D67F000001591596849173CFF5.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,649,43,201001030,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2010-03-03 00:00:00.000,NULL,OGL,201001030,2010-02-22 00:00:00.000,2010-03-03 00:00:00.000,LND-6732(2),0,3.11999988555908,0,0,No Data,0,0,0,0,NULL,NULL,0,0,5,0,0,0.15,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201407990,3547390,fcfe19cb-64ef-4b3f-a6c0-51d1ba6c3236,pa/tioga,c4fg280kqp4g00ab14h0,c4fg280kqp4g00ab14h0/c4fg2812rh1g009fedq0/3547390.pdf,enverus-courthouse-prod-chd-plants/pa/tioga/fcfe/fcfe19cb-64ef-4b3f-a6c0-51d1ba6c3236.pdf,7,267152,processed,3,fcfe19cb-64ef-4b3f-a6c0-51d1ba6c3236,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f49\B2A72C937F0000016EDAAE1DA6D809E4.tif,,B2A72C937F0000016EDAAE1DA6D809E4.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,653,43,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2014-09-26 00:00:00.000,NULL,OGL,201407990,2010-09-05 00:00:00.000,2014-09-26 00:00:00.000,LND-6732(2),0,4.01000022888184,0,0,No Data,0,NULL,1,60,Months,2000,0,0,5,0,0,0.15,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
5012016,309574,629ca925-de9a-4479-8d61-9354cc625f9d,tx/harrison,c437q5m22pr000dom6ig,c437q5m22pr000dom6ig/c437q5lnv8a0008f0hbg/309574.pdf,enverus-courthouse-prod-chd-plants/tx/harrison/629c/629ca925-de9a-4479-8d61-9354cc625f9d.pdf,7,3639188,processed,4,629ca925-de9a-4479-8d61-9354cc625f9d,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn75\CEA10AF6422D784701E7ED2DF3C81688.tif,,CEA10AF6422D784701E7ED2DF3C81688.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,102,48,3146,62,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2005-07-26 00:00:00.000,NULL,OGL,5012016,2005-07-18 00:00:00.000,2005-07-26 00:00:00.000,LND-6732(2),0,14.7259998321533,0,0,All,0,2147483647,1,NULL,NULL,NULL,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
200933225,1910475,42ba7f63-e88b-4beb-8994-52efaf4d9a0f,pa/washington,c4hrfncfjb0000cmile0,c4hrfncfjb0000cmile0/c4hrfnfl13i0009rpfc0/1910475.pdf,enverus-courthouse-prod-chd-plants/pa/washington/42ba/42ba7f63-e88b-4beb-8994-52efaf4d9a0f.pdf,7,701633,processed,5,42ba7f63-e88b-4beb-8994-52efaf4d9a0f,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f84\C5B769567F000001591FB2BA811FFA0F.tif,,C5B769567F000001591FB2BA811FFA0F.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,654,43,200933225,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2009-09-23 00:00:00.000,NULL,OGL,200933225,2009-06-30 00:00:00.000,2009-09-23 00:00:00.000,LND-6732(2),0,102.699996948242,0,0,No Data,0,0,0,0,NULL,NULL,0,0,5,0,0,0.18,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
48573,560947,b12adc1d-679a-453d-9cbe-ed504c48414f,tx/dewitt,c41u08fl13i0009ok2bg,c41u08fl13i0009ok2bg/c41u08dnv8a0008erv80/560947.pdf,enverus-courthouse-prod-chd-plants/tx/dewitt/b12a/b12adc1d-679a-453d-9cbe-ed504c48414f.pdf,8,1166771,processed,1,b12adc1d-679a-453d-9cbe-ed504c48414f,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn96\063AC47E7F0000011A4F3E0CFA245153.tif,,063AC47E7F0000011A4F3E0CFA245153.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,62,48,202,456,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2006-08-10 00:00:00.000,NULL,OGL,48573,2006-06-30 00:00:00.000,2006-08-10 00:00:00.000,LND-6732(2),0,349.25,0,0,No Data,0,0,1,24,Months,150,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
2007-1279,714241,0c6ab8ff-97ef-4fae-b87b-29a4c5f71fda,tx/shelby,c4elll4fjb0000cm3a70,c4elll4fjb0000cm3a70/c4elll30tnc000c87i40/714241.pdf,enverus-courthouse-prod-chd-plants/tx/shelby/0c6a/0c6ab8ff-97ef-4fae-b87b-29a4c5f71fda.pdf,8,1246127,processed,2,0c6ab8ff-97ef-4fae-b87b-29a4c5f71fda,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f249\9C773590422D786601223CC613C1157E.tif,,9C773590422D786601223CC613C1157E.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,210,48,1075,150,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2007-02-26 00:00:00.000,2007-04-26 00:00:00.000,OGL,2007-1279,2007-01-10 00:00:00.000,2007-02-26 00:00:00.000,LND-6732(2),0,219.770004272461,0,0,All,0,0,0,0,NULL,NULL,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
2007008127,922783,8911e371-52f7-4916-a3b2-fcffdf912bbf,tx/shelby,c4dgncelljag008abcjg,c4dgncelljag008abcjg/c4dgncj0tnc000c7rpf0/922783.pdf,enverus-courthouse-prod-chd-plants/tx/shelby/8911/8911e371-52f7-4916-a3b2-fcffdf912bbf.pdf,8,1327038,processed,3,8911e371-52f7-4916-a3b2-fcffdf912bbf,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn178\2920BAD87F000001757828EB5FFD5B25.tif,,2920BAD87F000001757828EB5FFD5B25.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,210,48,2007008127,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2007-10-15 00:00:00.000,NULL,OGL,2007008127,2007-04-01 00:00:00.000,2007-10-15 00:00:00.000,LND-6732(2),0,93.0279998779297,0,0,All,0,0,0,0,NULL,NULL,0,0,3,0,0,0.1875,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
201111170046421,3061473,02d67d8d-0395-4b42-949a-a92eaf4fe820,oh/stark,c4er7p72551g00d1mmpg,c4er7p72551g00d1mmpg/c4er7p4u12qg0096vd9g/3061473.pdf,enverus-courthouse-prod-chd-plants/oh/stark/02d6/02d67d8d-0395-4b42-949a-a92eaf4fe820.pdf,8,2284596,processed,4,02d67d8d-0395-4b42-949a-a92eaf4fe820,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn69\4FEAFCEB7F0000017A17B96A9310D970.tif,,4FEAFCEB7F0000017A17B96A9310D970.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,565,39,NULL,NULL,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2011-11-17 00:00:00.000,2011-04-15 00:00:00.000,MOGL,201111170046421,2011-04-15 00:00:00.000,2011-11-17 00:00:00.000,LND-6732(2),0,1.60000002384186,0,0,No Data,0,NULL,1,36,Months,NULL,0,0,5,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,67507
185704,2331863,c91139e8-f505-4289-aeda-e84ae481ce70,tx/lavaca,c4abcflnv8a0008ggj90,c4abcflnv8a0008ggj90/c4abcfvf3f9g00801kl0/2331863.pdf,enverus-courthouse-prod-chd-plants/tx/lavaca/c911/c91139e8-f505-4289-aeda-e84ae481ce70.pdf,8,1015587,processed,5,c91139e8-f505-4289-aeda-e84ae481ce70,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\fn77\3F1E864F7F0000017E15969882E3AB66.tif,,3F1E864F7F0000017E15969882E3AB66.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,143,48,546,732,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2011-06-22 00:00:00.000,NULL,MOGL,185704,2011-06-16 00:00:00.000,2011-06-22 00:00:00.000,LND-6732(2),0,19.2399997711182,0,0,No Data,0,0,1,24,Months,NULL,0,0,3,0,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,67507
110976,2152955,9d4ce5e6-d1b7-4182-8911-5376c460b4e5,tx/limestone,c4alr07f3f9g00803ikg,c4alr07f3f9g00803ikg/c4alr04fjb0000cl5b70/2152955.pdf,enverus-courthouse-prod-chd-plants/tx/limestone/9d4c/9d4ce5e6-d1b7-4182-8911-5376c460b4e5.pdf,9,1037813,processed,1,9d4ce5e6-d1b7-4182-8911-5376c460b4e5,\\smb.dc2isilon.na.drillinginfo.com\didocuments\leaseTracts\f55\0845FD7D7F000001255722D7690369DD.tif,,0845FD7D7F000001255722D7690369DD.tif,.tif,.tif,10,2025-07-07 14:19:42.140,17,147,48,1364,372,10,NULL,1,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2011-03-14 00:00:00.000,NULL,OGL,110976,2010-05-12 00:00:00.000,2011-03-14 00:00:00.000,LND-6732(2),0,173,0,0,All,0,0,1,24,Months,200,0,0,3,0,0,0.2,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2025-07-07 15:20:31.733,NA\donald.massey,2025-07-08 00:15:49.490,cs_updates,NULL,NULL,NULL,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,72636
