recordID,countyName,stateAbbreviation,imageLocation
046948df-f1ed-442b-86fc-fbf490ee08c1,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/0469/046948df-f1ed-442b-86fc-fbf490ee08c1.pdf
0471c233-907c-411e-9e16-a4abb85f3752,LOVE,OK,s3://enverus-courthouse-prod-chd-plants/ok/love/0471/0471c233-907c-411e-9e16-a4abb85f3752.pdf
04754bb8-65d0-420b-9a04-e9167f7c8b57,LINCOLN,OK,s3://enverus-courthouse-prod-chd-plants/ok/lincoln/0475/04754bb8-65d0-420b-9a04-e9167f7c8b57.pdf
048e7c62-1925-4cd6-9f9d-9e8b130ced0e,OKMULGEE,OK,s3://enverus-courthouse-prod-chd-plants/ok/okmulgee/048e/048e7c62-1925-4cd6-9f9d-9e8b130ced0e.pdf
0497dea4-9976-48ff-bfba-199c37b9dc89,LEFLORE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\leflore\0497
04982ed2-fd83-4504-a266-de6a172b4191,STEPHENS,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\stephens\0498
04a1cff6-2789-4f9b-813d-e265d84701a7,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/04a1/04a1cff6-2789-4f9b-813d-e265d84701a7.pdf
04a48951-a857-4d9e-9843-6548b6fe6be9,PONTOTOC,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\pontotoc\04a4
04b28a9f-1d58-4b16-b668-9ada5d12d764,BLAINE,OK,s3://enverus-courthouse-prod-chd-plants/ok/blaine/04b2/04b28a9f-1d58-4b16-b668-9ada5d12d764.pdf
04b49712-ff43-4647-930c-a05191a96642,SEMINOLE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\seminole\04b4
04e3c612-7928-4caf-b4ba-ba589e569bad,TEXAS,OK,s3://enverus-courthouse-prod-chd-plants/ok/texas/04e3/04e3c612-7928-4caf-b4ba-ba589e569bad.pdf
04e4a253-4e47-4751-b736-2fe6dc435230,LINCOLN,OK,s3://enverus-courthouse-prod-chd-plants/ok/lincoln/04e4/04e4a253-4e47-4751-b736-2fe6dc435230.pdf
050b61ee-004c-4834-8256-f0670547f2af,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\050b
05216d90-0b1f-46f8-b38a-16d48411b4dc,WASHINGTON,OK,s3://enverus-courthouse-prod-chd-plants/ok/washington/0521/05216d90-0b1f-46f8-b38a-16d48411b4dc.pdf
0525f607-89bf-47fe-a4bf-f4cfaa0724c1,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/0525/0525f607-89bf-47fe-a4bf-f4cfaa0724c1.pdf
0528bf5f-6ecc-4a4e-b9af-a44ea67082da,BLAINE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\blaine\0528
052ccb30-cb4f-4326-9be9-70d0d8a901c4,LEFLORE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\leflore\052c
053a279c-110b-438b-960d-648dfecd601a,ROGER MILLS,OK,s3://enverus-courthouse-prod-chd-plants/ok/roger mills/053a/053a279c-110b-438b-960d-648dfecd601a.pdf
05623eec-8d0e-4f81-8a39-5a90423e0b75,MARSHALL,OK,s3://enverus-courthouse-prod-chd-plants/ok/marshall/0562/05623eec-8d0e-4f81-8a39-5a90423e0b75.pdf
05757aab-c938-477e-9ac0-5129fbfd0e37,GARVIN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\garvin\0575
0577d370-ec33-4175-8cc3-75c71af9f064,KIOWA,OK,s3://enverus-courthouse-prod-chd-plants/ok/kiowa/0577/0577d370-ec33-4175-8cc3-75c71af9f064.pdf
058e40dd-3cfa-446b-9ff5-539e559c69c1,COAL,OK,s3://enverus-courthouse-prod-chd-plants/ok/coal/058e/058e40dd-3cfa-446b-9ff5-539e559c69c1.pdf
05cf7528-ec3e-4c31-953c-a3c1036e043d,WOODWARD,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\woodward\05cf
05d5dc50-4d78-444f-a32e-ba998f8e9430,BLAINE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\blaine\05d5
05d9bed2-1867-4d32-bbcf-ad00805f9cf8,COAL,OK,s3://enverus-courthouse-prod-chd-plants/ok/coal/05d9/05d9bed2-1867-4d32-bbcf-ad00805f9cf8.pdf
05df906b-5d82-4061-b913-4da0fea31f49,BLAINE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\blaine\05df
05e6290a-647b-4a26-b47c-d2ecb1444b7e,CUSTER,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\custer\05e6
0624c382-613f-4f27-ac9e-82a658ec336d,BECKHAM,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\beckham\0624
0625b835-e718-4d54-8c2f-6c07e720efed,TEXAS,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\texas\0625
0625c70b-d027-43ec-a570-266d03f4a9d1,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\0625
0626c225-2a9b-4dec-a220-7a07a6088309,LOGAN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\logan\0626
062b987f-cf1a-4e9d-ac10-1b1b7618654e,CARTER,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\carter\062b
0630fddc-e38d-4e2e-81ec-b4f99b0b1db3,CARTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/carter/0630/0630fddc-e38d-4e2e-81ec-b4f99b0b1db3.pdf
0636b68c-da73-4a26-ad51-ae85e7aa219b,CUSTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/custer/0636/0636b68c-da73-4a26-ad51-ae85e7aa219b.pdf
0639f730-30e7-46f4-af59-f6e9c27935a4,COMANCHE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\comanche\0639
063f852f-3619-40e6-8a28-e563450bc9ec,ROGER MILLS,OK,s3://enverus-courthouse-prod-chd-plants/ok/roger mills/063f/063f852f-3619-40e6-8a28-e563450bc9ec.pdf
063fabfb-143a-44b0-92ef-3ddd0fed28fc,MCCLAIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/mcclain/063f/063fabfb-143a-44b0-92ef-3ddd0fed28fc.pdf
065e9146-583c-48ce-8949-d11e6bc9b4f5,CARTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/carter/065e/065e9146-583c-48ce-8949-d11e6bc9b4f5.pdf
0666994e-f821-466e-b741-f3fd3ec81b91,LINCOLN,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\lincoln\0666
06719a28-b14b-42e7-aa81-c189ced98ea0,BECKHAM,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\beckham\0671
0673dc31-faef-41b4-8bd3-65114dd32fb3,BECKHAM,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\beckham\0673
06a41d92-cea2-4e28-a5a8-e26c9e36285a,LOGAN,OK,s3://enverus-courthouse-prod-chd-plants/ok/logan/06a4/06a41d92-cea2-4e28-a5a8-e26c9e36285a.pdf
06a5b593-0767-4fdf-a2da-7fb4253e63eb,COMANCHE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\comanche\06a5
06bce564-3317-4255-8237-5bf8a48e661d,GARVIN,OK,s3://enverus-courthouse-prod-chd-plants/ok/garvin/06bc/06bce564-3317-4255-8237-5bf8a48e661d.pdf
06c766f4-f216-43ba-907f-0c6db07043c1,BLAINE,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\blaine\06c7
06cdd349-d62a-42d5-9c80-2cfb3e967cc2,WASHINGTON,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\washington\06cd
06ddef36-60c0-4686-9c45-1d71730d069f,MURRAY,OK,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\ok_county_records\ok\murray\06dd
06dff057-67ed-4d59-b8e7-a7e965a2611a,CUSTER,OK,s3://enverus-courthouse-prod-chd-plants/ok/custer/06df/06dff057-67ed-4d59-b8e7-a7e965a2611a.pdf
06e1ab76-9ff9-43c7-9b2a-9a01dcce4a10,ELLIS,OK,s3://enverus-courthouse-prod-chd-plants/ok/ellis/06e1/06e1ab76-9ff9-43c7-9b2a-9a01dcce4a10.pdf
06e30b97-18f6-4e91-a00b-115bc318d539,ROGER MILLS,OK,s3://enverus-courthouse-prod-chd-plants/ok/roger mills/06e3/06e30b97-18f6-4e91-a00b-115bc318d539.pdf
06e98a1e-17b6-4d66-afd0-24d3ea9af663,LATIMER,OK,s3://enverus-courthouse-prod-chd-plants/ok/latimer/06e9/06e98a1e-17b6-4d66-afd0-24d3ea9af663.pdf
