recordID,CountyID,CountyName,StateAbbreviation,recordNumber,fileDate,statusID,originalFileName,storageFilePath
8aa023b8-6ade-4515-9883-04fe1d02095d,184,Parker,TX,202214584,2022-04-18 00:00:00,17,8aa023b8-6ade-4515-9883-04fe1d02095d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8AA0
8afa85c4-8b6c-48ae-baba-e800bae06434,184,Parker,TX,202207997,2022-03-02 00:00:00,17,8afa85c4-8b6c-48ae-baba-e800bae06434,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8AFA
8ba917c8-698c-4203-91b5-2af8650a8338,184,Parker,TX,202211021,2022-03-23 00:00:00,17,8ba917c8-698c-4203-91b5-2af8650a8338,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8BA9
8df3f580-2f17-4ef4-a651-a016aef7ca20,184,Parker,TX,202211715,2022-03-28 00:00:00,17,8df3f580-2f17-4ef4-a651-a016aef7ca20,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8DF3
8df40fd7-55fb-4cb9-b681-0b977bfb3c78,184,Parker,TX,202209858,2022-03-15 00:00:00,17,8df40fd7-55fb-4cb9-b681-0b977bfb3c78,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8DF4
8efddac2-bea4-4d3c-9b7e-f6aaea0e250f,184,Parker,TX,202212681,2022-04-01 00:00:00,17,8efddac2-bea4-4d3c-9b7e-f6aaea0e250f,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8EFD
8f090c8f-b063-40af-ad12-f7acf4658fec,184,Parker,TX,202207308,2022-02-28 00:00:00,17,8f090c8f-b063-40af-ad12-f7acf4658fec,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\8F09
90b018e0-c545-491f-9349-4559837a039f,184,Parker,TX,202205437,2022-02-11 00:00:00,17,90b018e0-c545-491f-9349-4559837a039f,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\90B0
916487b1-181a-4949-8ff8-063e7b63ae93,184,Parker,TX,202216068,2022-04-27 00:00:00,17,916487b1-181a-4949-8ff8-063e7b63ae93,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9164
92b1432f-2887-451b-8bc9-af0b738b79d2,184,Parker,TX,202209108,2022-03-09 00:00:00,17,92b1432f-2887-451b-8bc9-af0b738b79d2,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\92B1
95f7a9c5-f9ac-4486-8652-9258e77474c8,184,Parker,TX,202213020,2022-04-05 00:00:00,17,95f7a9c5-f9ac-4486-8652-9258e77474c8,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\95F7
96e4d83d-97b4-4b8d-9806-c96db03da440,184,Parker,TX,202212354,2022-03-31 00:00:00,17,96e4d83d-97b4-4b8d-9806-c96db03da440,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\96E4
9752fa15-0bcd-4192-9fc6-f008c41357a8,184,Parker,TX,202214444,2022-04-14 00:00:00,17,9752fa15-0bcd-4192-9fc6-f008c41357a8,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9752
988046af-8be3-4a16-8885-fcf35615d8ba,184,Parker,TX,202206638,2022-02-22 00:00:00,17,988046af-8be3-4a16-8885-fcf35615d8ba,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9880
98c926ca-4763-4c22-bf9c-c70d680e5772,184,Parker,TX,202204934,2022-02-08 00:00:00,17,98c926ca-4763-4c22-bf9c-c70d680e5772,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\98C9
99ba178e-4f3a-4fe7-96e0-240ae3e822ed,184,Parker,TX,202207565,2022-03-01 00:00:00,17,99ba178e-4f3a-4fe7-96e0-240ae3e822ed,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\99BA
9b40a78b-03f2-4637-8615-f98bc3adb0f7,184,Parker,TX,202212284,2022-03-31 00:00:00,17,9b40a78b-03f2-4637-8615-f98bc3adb0f7,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9B40
9ba23835-12e9-4331-9b79-b73ee1c88201,184,Parker,TX,202207364,2022-02-28 00:00:00,17,9ba23835-12e9-4331-9b79-b73ee1c88201,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9BA2
9bfbf764-0f83-4311-b5fd-eb83e53c47f4,184,Parker,TX,202206835,2022-02-23 00:00:00,17,9bfbf764-0f83-4311-b5fd-eb83e53c47f4,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9BFB
9c7912e5-d85f-4d61-b1b9-e4ef1289ade6,184,Parker,TX,202216605,2022-04-29 00:00:00,17,9c7912e5-d85f-4d61-b1b9-e4ef1289ade6,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9C79
9ccd51c2-c1e0-40a2-afa9-a3297415551d,184,Parker,TX,202213133,2022-04-06 00:00:00,17,9ccd51c2-c1e0-40a2-afa9-a3297415551d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\9CCD
a01b9e79-69e2-4ce7-8b0f-b9694c9e8dc3,184,Parker,TX,202209660,2022-03-14 00:00:00,17,a01b9e79-69e2-4ce7-8b0f-b9694c9e8dc3,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A01B
a076178b-08e4-4c7a-8612-a8b428f67d0d,184,Parker,TX,202215447,2022-04-22 00:00:00,17,a076178b-08e4-4c7a-8612-a8b428f67d0d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A076
a2de1dbb-f49f-4f37-8c3d-8d40324cd645,184,Parker,TX,202214686,2022-04-18 00:00:00,17,a2de1dbb-f49f-4f37-8c3d-8d40324cd645,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A2DE
a4254c00-0828-48bd-bf2a-9fda5febd8ab,184,Parker,TX,202215698,2022-04-25 00:00:00,17,a4254c00-0828-48bd-bf2a-9fda5febd8ab,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A425
a6135687-3f9e-4377-bc44-23f9789f9b4a,184,Parker,TX,202207380,2022-02-28 00:00:00,17,a6135687-3f9e-4377-bc44-23f9789f9b4a,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A613
a61759c1-f6ea-4795-8de2-7065336025e2,184,Parker,TX,202206829,2022-02-23 00:00:00,17,a61759c1-f6ea-4795-8de2-7065336025e2,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A617
a6bb9286-f27f-408c-9d4f-89f70b9ffbbc,184,Parker,TX,202210914,2022-03-22 00:00:00,17,a6bb9286-f27f-408c-9d4f-89f70b9ffbbc,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A6BB
a7ca5556-3a3a-4bcc-a967-0e5035e05f6d,184,Parker,TX,202207377,2022-02-28 00:00:00,17,a7ca5556-3a3a-4bcc-a967-0e5035e05f6d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A7CA
a8e11c3b-0fed-4b97-9d2f-400b85c86d33,184,Parker,TX,202211848,2022-03-29 00:00:00,17,a8e11c3b-0fed-4b97-9d2f-400b85c86d33,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A8E1
a8ecbda4-26fc-4704-b25c-a144184e669b,184,Parker,TX,202208685,2022-03-07 00:00:00,17,a8ecbda4-26fc-4704-b25c-a144184e669b,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A8EC
a9a930e0-fcaf-4e18-8386-ac6dc5b51c44,184,Parker,TX,202206712,2022-02-22 00:00:00,17,a9a930e0-fcaf-4e18-8386-ac6dc5b51c44,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A9A9
a9c952c5-deb5-4291-8fef-7267511f533e,184,Parker,TX,202209782,2022-03-15 00:00:00,17,a9c952c5-deb5-4291-8fef-7267511f533e,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\A9C9
aa18dcf4-246a-4cc3-94b8-6e9bc1810a30,184,Parker,TX,202213349,2022-04-07 00:00:00,17,aa18dcf4-246a-4cc3-94b8-6e9bc1810a30,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\AA18
aeda5113-e1c7-4d3f-adc3-f82808cfdd4e,184,Parker,TX,202214583,2022-04-18 00:00:00,17,aeda5113-e1c7-4d3f-adc3-f82808cfdd4e,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\AEDA
