RecordID,in_CS_Digital,in_countyScansTitle,in_courthousedirecttitle,verdict
1abd939a-3163-432c-9aea-53029877883d,NO,NO,NO,true_orphan
b616cc69-d4e4-46e8-abe3-4706e94fc6c5,NO,NO,NO,true_orphan
3c72e0f0-0fc9-48da-b0fd-6e18df1bb737,NO,NO,NO,true_orphan
52ed00d1-2853-4252-8588-7371c3fc3799,NO,NO,NO,true_orphan
241e1a46-2002-4bf0-acd5-3d3cea69e6f8,NO,NO,NO,true_orphan
67d8dee7-7a83-45ff-a4ea-88bceb9f360c,NO,NO,NO,true_orphan
b6204a5c-07a1-4591-8ffa-e7b513723a36,NO,NO,NO,true_orphan
ae641f40-60a3-4c96-9561-9e0004097833,NO,NO,NO,true_orphan
0bda161f-d2af-4100-9529-8421d6003de8,NO,NO,NO,true_orphan
fee9a2e0-9bce-414e-b30b-e10a788c2f20,NO,NO,NO,true_orphan
b14e9414-3dcb-4e82-b1f2-3b52df05a633,NO,NO,NO,true_orphan
0ecfd4e6-f298-46fc-aca3-ff4a9d063be9,NO,NO,NO,true_orphan
5e708f8c-f9ed-4040-ac8d-b810e85bc257,NO,NO,NO,true_orphan
ef057eed-dea7-4cc9-b27f-6efd197beba9,NO,NO,NO,true_orphan
b92b06ce-16d7-468d-b1f6-f85c0f0e1f7e,NO,NO,NO,true_orphan
cafa60e1-23bd-4966-b4c4-fd040bbe1e87,NO,NO,NO,true_orphan
ee5b3335-46d7-49e3-97e2-3483f08ddd46,NO,NO,NO,true_orphan
e83be603-2605-4297-b4b2-e0adfc764d8b,NO,NO,NO,true_orphan
ea4d827e-b051-422d-a801-132cba45c254,NO,NO,NO,true_orphan
e0d9aba3-0cbf-4571-8521-1a0b0fa03875,NO,NO,NO,true_orphan
c212529d-11cf-410d-bc01-19d52aa5cdb9,NO,NO,NO,true_orphan
680c852b-4d6b-41f8-a332-68753e8ad753,NO,NO,NO,true_orphan
1d3a79ef-af1f-4299-97b2-0683c9d97cba,NO,NO,NO,true_orphan
5698506b-f598-486f-8938-3e7a8793dc55,NO,NO,NO,true_orphan
0b6b981f-5815-4d40-8dc1-e487d1f7fc0c,NO,NO,NO,true_orphan
ce75c43a-2d88-4569-a107-9286a89c2268,NO,NO,NO,true_orphan
ce02df33-d55b-48e1-a18f-75cd35b86cc8,NO,NO,NO,true_orphan
16390431-1b32-40da-9d18-8012518e25c4,NO,NO,NO,true_orphan
ade2fddd-80eb-49c7-aba4-3be043f56f20,NO,NO,NO,true_orphan
7c837cd9-d0fa-45a2-9d50-a28488778b7b,NO,NO,NO,true_orphan
09259324-594b-48c5-b9d4-f191cbe9d187,NO,NO,NO,true_orphan
9f0b347e-7909-431e-8031-e9092aa05906,NO,NO,NO,true_orphan
a5aec42f-4658-47dd-831a-d7ae8d203a8f,NO,NO,NO,true_orphan
ddcadd12-5985-4ca2-8fc1-caab3c01bcc4,NO,NO,NO,true_orphan
676a3939-d9ff-4c42-87f9-10e379d2a74a,NO,NO,NO,true_orphan
95fc70e4-b989-4132-85ea-38e238cf1e0d,NO,NO,NO,true_orphan
17df553c-743f-4432-b0d1-5d1e41abdd0e,NO,NO,NO,true_orphan
04acd6ec-87df-480a-a62d-95e5b582c0af,NO,NO,NO,true_orphan
2bb34265-f04f-4ba2-b8ab-a6e0fbb12bdd,NO,NO,NO,true_orphan
bff36c7d-3fac-4576-8fd1-fc8165c714ed,NO,NO,NO,true_orphan
e1aaa6e6-8a37-423a-bcf7-29e591f286e2,NO,NO,NO,true_orphan
3e98637c-9207-4a7a-bb53-4aeae6b21307,NO,NO,NO,true_orphan
8f802eff-c317-4cf3-97f5-5572374bace0,NO,NO,NO,true_orphan
dff5d648-8c23-4019-b686-0d6cf5b09234,NO,NO,NO,true_orphan
972d92fa-8d50-48d9-8079-3cbb22daed3c,NO,NO,NO,true_orphan
bc8846be-5c6a-4e23-bf9d-847814d5cad1,NO,NO,NO,true_orphan
607d5971-a0ef-4379-b7bb-628d7c3ea189,NO,NO,NO,true_orphan
3aa83612-ca64-4dbf-951c-154897a57b39,NO,NO,NO,true_orphan
8e0fd35b-5390-499f-bdf5-db35e4b35b04,NO,NO,NO,true_orphan
0ad98b58-6941-4972-ae9a-b7a2d9fbad63,NO,NO,NO,true_orphan
8110e6d0-2b0a-4acb-a030-e573fe84caae,NO,NO,NO,true_orphan
16353110-8380-47a9-8d07-cdad02af49e3,NO,NO,NO,true_orphan
1b2f5b21-d335-4379-9837-e25343213bd4,NO,NO,NO,true_orphan
08e5b85a-1f4f-45f0-9613-ee15ae2b803e,NO,NO,NO,true_orphan
9c969f91-709e-4a3d-b763-d3be9bfc215c,NO,NO,NO,true_orphan
6dee83d1-9c1c-47ba-9106-784ed2e79f4e,NO,NO,NO,true_orphan
b4b1f429-626f-4992-8c6b-69d1b7e757af,NO,NO,NO,true_orphan
394156f2-c7dc-409f-b9ed-1c9d57d934b8,NO,NO,NO,true_orphan
e971b92f-70b6-40cb-8021-87115b27beb6,NO,NO,NO,true_orphan
cbc40b15-91bc-46a0-8123-a9501f17460c,NO,NO,NO,true_orphan
ec30468d-b53d-4d67-b39d-e9e64ec5b0f7,NO,NO,NO,true_orphan
89c06e9a-70a3-4051-8dbd-7c6abf887a98,NO,NO,NO,true_orphan
46797b38-6ea6-4dae-a2a1-a221f199a0d9,NO,NO,NO,true_orphan
8dc573e5-1168-49ec-9ff8-4c622a6fb587,NO,NO,NO,true_orphan
6bfd0a21-b7d9-4da2-8eaf-078a51bca474,NO,NO,NO,true_orphan
72d94ef3-2445-4303-bd5a-ee5512ea9584,NO,NO,NO,true_orphan
e2ecb763-90a1-4ff2-b58a-1ade26ba5d5c,NO,NO,NO,true_orphan
afcc1b3f-37bb-48ad-8acd-ff7ec2d1a31d,NO,NO,NO,true_orphan
16094a15-1f0f-4c83-aeb3-db2d3e3a00e9,NO,NO,NO,true_orphan
34a6055e-544d-4401-8e7e-07de14629c68,NO,NO,NO,true_orphan
eb534fce-2ac9-420d-abf2-a4c848b0ca73,NO,NO,NO,true_orphan
ca14e146-d946-4f5f-bb36-2927628c2ea4,NO,NO,NO,true_orphan
6b1a3b65-1cab-4120-a76c-29be65b77dbb,NO,NO,NO,true_orphan
f9af33c3-101c-493f-8d2a-bdc75bc74814,NO,NO,NO,true_orphan
298edebb-2884-4a57-9675-595b8b8dfb4b,NO,NO,NO,true_orphan
f8c9fc3d-94fa-4b70-928d-77c035ab5296,NO,NO,NO,true_orphan
b8e4fc2e-240d-4fb4-bedb-8d6c220219e8,NO,NO,NO,true_orphan
e007a62e-721f-4c2c-82f5-3bcaf187b260,NO,NO,NO,true_orphan
09d2581c-9925-427f-9566-af4f5c58f705,NO,NO,NO,true_orphan
e228a149-1ac9-48d9-bb4d-cc156199579f,NO,NO,NO,true_orphan
95da1197-317c-474c-a68b-0ed96f618a1b,NO,NO,NO,true_orphan
b2a4bb86-2b72-4dc1-b6c2-c7b2627885e1,NO,NO,NO,true_orphan
4383147f-295f-4f98-9935-5901b52b5eac,NO,NO,NO,true_orphan
8f5db8fa-9836-4de1-85b8-6e65c65514aa,NO,NO,NO,true_orphan
9c3dc264-f99a-44f9-9698-d0f01845c44f,NO,NO,NO,true_orphan
b9b3752b-1c7b-4058-b617-1135afe1867a,NO,NO,NO,true_orphan
cda3d88c-a05d-475e-8253-2410f216887f,NO,NO,NO,true_orphan
3f0f9cc4-ef54-4658-825c-1586bf987aa9,NO,NO,NO,true_orphan
13959864-3e77-4693-8b57-656b14f25bf0,NO,NO,NO,true_orphan
c91b73f5-d131-499b-bd11-c5ae22bc7f50,NO,NO,NO,true_orphan
37b37fab-24db-46a8-abd0-87e0f5e6703f,NO,NO,NO,true_orphan
605767c4-0a68-4b9c-8ca0-d0ed7b0cf669,NO,NO,NO,true_orphan
5cda1e13-08bc-47d9-a85f-e04a58325788,NO,NO,NO,true_orphan
ffaac90e-ee0c-4cd3-a22a-2fa4ea1854da,NO,NO,NO,true_orphan
0f7a35b8-ca72-454b-b0d7-5ab3a37e1bf1,NO,NO,NO,true_orphan
dfefe254-dc77-4e2a-9193-3704c33acd9e,NO,NO,NO,true_orphan
8f303b53-371a-4613-99ec-3c0d0fddaa81,NO,NO,NO,true_orphan
41faa2a3-c4f0-4fdd-ba26-7e38e559cb8c,NO,NO,NO,true_orphan
5f0dfea3-cdd6-42a1-a510-800edd2d6df2,NO,NO,NO,true_orphan
fa7f5a8c-e80a-46f4-a0fd-8d413c022535,NO,NO,NO,true_orphan
f63cba36-edc7-40f1-97d2-e4fb3477791a,NO,NO,NO,true_orphan
7254a54c-7dd4-4c3e-b49c-73748a4a9714,NO,NO,NO,true_orphan
06da797d-85ee-4562-bb50-d79b89ab52d0,NO,NO,NO,true_orphan
b7553cc4-7aad-4b64-b71c-8b263eef578f,NO,NO,NO,true_orphan
35f7c381-9810-4cc5-97e9-bc2b9e9b1840,NO,NO,NO,true_orphan
775cc591-6201-4091-8782-7f0c15e66f0f,NO,NO,NO,true_orphan
1f00f0e8-9909-4efb-bd2f-ba754fabe56d,NO,NO,NO,true_orphan
094a7b8f-8d6d-4a8e-b81a-7b12bae477e2,NO,NO,NO,true_orphan
ed8e4fcd-5ee0-4ae4-8817-f7346cbb2bcb,NO,NO,NO,true_orphan
26dd31b1-14b9-49c1-90df-f6f3e2935fd6,NO,NO,NO,true_orphan
079a3a28-73a0-4eea-a80a-2e9ec1dfae00,NO,NO,NO,true_orphan
f30223de-fdb1-4e44-89f2-bc888d910e98,NO,NO,NO,true_orphan
a2cad9fd-3330-4845-859b-61ef4a216c0c,NO,NO,NO,true_orphan
e50e90ed-70ab-490a-bd4f-e0a8e073324f,NO,NO,NO,true_orphan
2bb039a2-ca87-4b81-a949-88437214600c,NO,NO,NO,true_orphan
dbde1aad-856d-4dc0-b201-5c38e9fc7583,NO,NO,NO,true_orphan
894027ec-eb92-41db-b3e1-1bed2736cfde,NO,NO,NO,true_orphan
a62c4fdf-a1e6-4276-9034-9187b298aa6b,NO,NO,NO,true_orphan
51a8a46d-a9b2-46d6-9cab-d3243de92888,NO,NO,NO,true_orphan
173e5e94-450c-49d5-9864-dcdfe0a12156,NO,NO,NO,true_orphan
e8da96ed-9882-4905-a02d-5568d68f742e,NO,NO,NO,true_orphan
f0fb99ab-0da0-4a90-8f87-8efd6bda0042,NO,NO,NO,true_orphan
72c176c3-480b-4502-bb65-80427273b480,NO,NO,NO,true_orphan
997f3902-9f60-49d1-bf4f-e77bbe82ace8,NO,NO,NO,true_orphan
c107722f-ba0d-47c5-b27c-efa9ecd3b39c,NO,NO,NO,true_orphan
bf0e1425-90b3-441e-a6b4-1de6dd450c0d,NO,NO,NO,true_orphan
9466d097-7081-4a18-899c-b7fb09487a52,NO,NO,NO,true_orphan
13737051-002b-4873-851d-438574cb693e,NO,NO,NO,true_orphan
4efceae3-7781-4846-9025-331ce21341be,NO,NO,NO,true_orphan
0cd1ece2-cb53-4362-91c9-c786b150aed8,NO,NO,NO,true_orphan
dcf1d2c7-15e8-479b-bdd1-2400df748e81,NO,NO,NO,true_orphan
bf659827-9956-41d8-aedc-a2c13f7d0546,NO,NO,NO,true_orphan
fdd94f56-fc82-419b-8535-1a843b55498a,NO,NO,NO,true_orphan
e7fed699-cabf-4082-88cc-7c5ae77840ec,NO,NO,NO,true_orphan
23a3474a-45e4-478c-af25-5eb3f0e1c2cb,NO,NO,NO,true_orphan
2f631357-8707-4b56-a6dc-44ed5ce00a22,NO,NO,NO,true_orphan
e497f5e8-34e1-4d50-92d7-2636e293d736,NO,NO,NO,true_orphan
9d7ed4b3-a429-4a77-96c5-f26fb8cd9589,NO,NO,NO,true_orphan
cdb2aea4-148c-4e0b-86f6-47facbe6997c,NO,NO,NO,true_orphan
6e172701-1dc0-4963-80cb-fd2e324c98ef,NO,NO,NO,true_orphan
b3101b9c-74a8-4a95-b47e-4d268365381c,NO,NO,NO,true_orphan
17ef57a2-163e-4377-8cbf-d6d11e7006d4,NO,NO,NO,true_orphan
8da19df5-37af-40e3-a25e-135808d3a109,NO,NO,NO,true_orphan
bc8f2b8a-5f92-46ba-b1b0-d757eaff4e88,NO,NO,NO,true_orphan
07a7d73a-2d28-4be4-9512-3c33969eb64e,NO,NO,NO,true_orphan
bcd2244a-dbd1-4346-aa90-d389515023b9,NO,NO,NO,true_orphan
85563383-086e-4fc7-a204-f5550616ed2a,NO,NO,NO,true_orphan
f2837f9f-ecb2-4bc1-aead-8d2b5caae525,NO,NO,NO,true_orphan
bbf7597e-a742-4110-8aaf-e296b50aaa9a,NO,NO,NO,true_orphan
dfafb602-ca35-40f1-af02-c950348a03ac,NO,NO,NO,true_orphan
1188582f-a9ef-4be7-98bc-298741f6ab42,NO,NO,NO,true_orphan
ddfcd1b0-c0be-4810-86b0-d569881ae75a,NO,NO,NO,true_orphan
19daa53f-6019-47b4-8bd9-d4c8d0e78338,NO,NO,NO,true_orphan
93bf8bd8-92cc-4f80-8f21-6f08be46f167,NO,NO,NO,true_orphan
dcd4045e-34f3-43ae-bf91-b01a4e42960b,NO,NO,NO,true_orphan
97ce4653-5ffa-426e-956d-694d7ee09c6f,NO,NO,NO,true_orphan
f96f7938-82d2-45ee-a504-b99c4e9478d1,NO,NO,NO,true_orphan
2177a673-1e4b-42aa-a33d-2b6305618c00,NO,NO,NO,true_orphan
fcba4ea5-f336-49d6-b5bf-dabfc8df87ff,NO,NO,NO,true_orphan
0c38672c-5347-4e41-ac79-49c711c3d643,NO,NO,NO,true_orphan
a9295047-48c0-405b-afe0-f5089265c7e5,NO,NO,NO,true_orphan
68ae4df9-75aa-4621-b13d-d96653f8148c,NO,NO,NO,true_orphan
eef117d8-042f-42cd-9574-61894afcf158,NO,NO,NO,true_orphan
91d52c45-9c74-4861-83ad-ee7c941c3077,NO,NO,NO,true_orphan
009e920f-f70c-43d7-a872-6efbcd3be3f2,NO,NO,NO,true_orphan
b22695f8-92a7-4b8b-b5bb-e4d0860ff94f,NO,NO,NO,true_orphan
41278646-48ce-4d5f-84e1-3a157e56e0e4,NO,NO,NO,true_orphan
27200079-f924-4c14-9502-68680cfcbd50,NO,NO,NO,true_orphan
18bf4f6c-70bc-496a-ad66-727812c45e18,NO,NO,NO,true_orphan
7983942f-365f-44e6-89f1-4460c60408a1,NO,NO,NO,true_orphan
c3da7f2a-6549-4822-9237-7eb1f768099d,NO,NO,NO,true_orphan
2e9976a1-284f-4fe4-8893-8258e93a301e,NO,NO,NO,true_orphan
5f185cb8-560b-4c2d-bfa4-707783ef86a2,NO,NO,NO,true_orphan
166b6f60-d03f-4dd8-9992-ba0ad1681f27,NO,NO,NO,true_orphan
29cca192-88cf-4037-8585-0694293f0bd3,NO,NO,NO,true_orphan
aec42885-f8ea-415a-83a8-cf1fcc7d4d64,NO,NO,NO,true_orphan
679ff46a-6bbb-4a64-b315-989bd92575ca,NO,NO,NO,true_orphan
df8978b0-3192-42bd-b1eb-ca7e376ecde1,NO,NO,NO,true_orphan
494dd623-12f2-40d7-89b4-a90a5e2ca994,NO,NO,NO,true_orphan
0e396fd2-7231-4692-ae18-73ef174c92c4,NO,NO,NO,true_orphan
bc50b478-d706-4fd4-964e-a38d210c10ae,NO,NO,NO,true_orphan
15b1c312-a9a2-49de-8919-ad1749a3caad,NO,NO,NO,true_orphan
2b4a5591-87ed-4d4e-b823-6b48c56753fe,NO,NO,NO,true_orphan
f4fcc9f8-b624-4461-ac78-b99311254a48,NO,NO,NO,true_orphan
452f8971-baef-499c-88d0-37c07b28aafd,NO,NO,NO,true_orphan
109954f3-cd3f-45a2-b8ae-b698c457d3cc,NO,NO,NO,true_orphan
ccc49dd2-bde1-4894-9695-6d32134ab2fa,NO,NO,NO,true_orphan
c526ecc4-2233-4b5a-9e6a-2104e211d785,NO,NO,NO,true_orphan
6e8c8b14-2531-4c51-966b-ce432bcebf33,NO,NO,NO,true_orphan
6d7dc280-c733-498e-811f-3f030f93663d,NO,NO,NO,true_orphan
029383a7-b1d1-483f-abcd-da9fb88fcf6f,NO,NO,NO,true_orphan
08e0a9d9-ad9d-4e69-8833-544373094ac6,NO,NO,NO,true_orphan
2f1bbcf6-218a-465c-bdce-870327b78dfe,NO,NO,NO,true_orphan
7a4cd9f2-11f5-4def-97d1-a890aa67be81,NO,NO,NO,true_orphan
d7ea15b4-3438-4b1a-b04a-261f29938da9,NO,NO,NO,true_orphan
85247913-c5b4-4807-8499-50849b869533,NO,NO,NO,true_orphan
9e02527c-64f5-43bb-9e4a-b365650c56dd,NO,NO,NO,true_orphan
6c5cd4e1-ff24-4596-9199-832aa0eb3c42,NO,NO,NO,true_orphan
bb61b8bc-0cf9-4a4d-9294-85a9a39d52bc,NO,NO,NO,true_orphan
6ff2ecfc-278f-4b23-835e-abd19c2c1014,NO,NO,NO,true_orphan
4a3c28d6-67dc-4442-bcce-4fde38f05f4c,NO,NO,NO,true_orphan
9f2490ea-6c14-4544-b2b1-21151e43064a,NO,NO,NO,true_orphan
a86c65cf-f03d-4eed-aff7-ae835fe24fbb,NO,NO,NO,true_orphan
8fee1fc6-d9e8-40b1-a937-11af6b379a58,NO,NO,NO,true_orphan
b56ce659-6edc-49bf-a0a7-a36fe1acf303,NO,NO,NO,true_orphan
93384617-9104-438a-b9ec-570071b6ada0,NO,NO,NO,true_orphan
e215f6dd-3c4b-4175-9ee8-b235808f48a4,NO,NO,NO,true_orphan
bf1110ea-8536-427f-885b-be182f5d6bc7,NO,NO,NO,true_orphan
96f02b19-ea3a-4030-891b-e15ee7d0abb5,NO,NO,NO,true_orphan
3fcfe61b-655e-47ab-b7fc-8a89eefe72a8,NO,NO,NO,true_orphan
d48baf61-85e2-484c-94a0-5381d7e0c29c,NO,NO,NO,true_orphan
3b586e40-e388-4543-9369-7c9bba729860,NO,NO,NO,true_orphan
e43562e3-efa0-4ef3-a88b-1ce65899ea13,NO,NO,NO,true_orphan
4d3b5f59-a864-410f-a6f2-77f6b044c710,NO,NO,NO,true_orphan
e918b53f-4f5e-4de9-8119-abb154066dc9,NO,NO,NO,true_orphan
3db7d335-6590-4f78-b8b5-7122658ba5f9,NO,NO,NO,true_orphan
aa66b10b-2d44-45af-b3f2-7857fcf30baf,NO,NO,NO,true_orphan
801a40e1-c2d0-4fae-904f-580bb53113ad,NO,NO,NO,true_orphan
e5542618-cc97-47af-9e6f-50d3d90ff8c8,NO,NO,NO,true_orphan
58cb0e4f-75bb-4e50-b9d6-0dc39ab85bcb,NO,NO,NO,true_orphan
493e7ab6-2c00-475f-b7d7-1a099a4c16e2,NO,NO,NO,true_orphan
af41533a-53a9-44e2-b4ec-7640379010ec,NO,NO,NO,true_orphan
5f7b01c9-9cb2-4b03-b807-b8e56574dc93,NO,NO,NO,true_orphan
4e90c946-756c-41c7-9b66-f71733901522,NO,NO,NO,true_orphan
c66f5baa-e479-40cf-903d-85e2453d4157,NO,NO,NO,true_orphan
ee08d7bb-1033-4491-985c-8a2e6d444cc1,NO,NO,NO,true_orphan
2231930b-8789-4fd0-8c41-026476346907,NO,NO,NO,true_orphan
73ef9bf1-642b-414c-aab1-cae617691811,NO,NO,NO,true_orphan
3a330f09-6b56-4cbe-84a4-1ba4bddb7bbe,NO,NO,NO,true_orphan
fd39af50-daae-4a90-861c-2dc41a12e675,NO,NO,NO,true_orphan
e93877b7-f66b-4bd8-a253-7020d4cf26e9,NO,NO,NO,true_orphan
c46a8267-5818-448d-9a50-71973ebefc8c,NO,NO,NO,true_orphan
934034b1-54ab-4938-9f11-c6c46d3c4656,NO,NO,NO,true_orphan
6625b606-105c-48d7-8d1d-e1dc61dc911d,NO,NO,NO,true_orphan
02f1ca21-92a4-4a52-a9d3-39983ce1008e,NO,NO,NO,true_orphan
f649eb59-c165-482b-8ceb-3b4fd8f6eb35,NO,NO,NO,true_orphan
9132cfdf-1337-405d-b695-25d8ad734e98,NO,NO,NO,true_orphan
36681cdd-955b-4d74-9d74-68013325e641,NO,NO,NO,true_orphan
b87ae3a0-7e9f-4dc5-b4f1-9f2c1c991351,NO,NO,NO,true_orphan
99e314f7-d53a-4059-8ade-7875a2d6ad24,NO,NO,NO,true_orphan
83b4c628-4634-42b0-a83c-f6361971072a,NO,NO,NO,true_orphan
0606c524-5073-4054-9689-d7e7853ae0a0,NO,NO,NO,true_orphan
f56d8852-45d5-4631-a82f-59a4ae28064d,NO,NO,NO,true_orphan
56b203ac-174e-4f8a-b6d1-412af2ffc5e7,NO,NO,NO,true_orphan
8fa23d62-37a9-4b0e-bd2b-39b6fe5625c2,NO,NO,NO,true_orphan
75c5256b-6c34-4eb5-a7b3-efd5000a53e7,NO,NO,NO,true_orphan
50eab541-d17a-4aa4-b19a-41c3099eaf85,NO,NO,NO,true_orphan
88788af5-c4a1-4b02-ba8f-e84ac7d4e208,NO,NO,NO,true_orphan
04db31c7-ff83-4e01-9f9f-a0b87eace0d0,NO,NO,NO,true_orphan
b9fae352-8155-4410-a172-b65e7dd15779,NO,NO,NO,true_orphan
d6a86238-33c3-4bee-8f57-6b696697fe30,NO,NO,NO,true_orphan
cb348cc9-08d6-4635-9148-1d4d96f85b72,NO,NO,NO,true_orphan
1be38fe6-e479-4abf-b2e7-30bebfa1ed5b,NO,NO,NO,true_orphan
9f30cdb2-51fb-44f0-951b-c757b1e4d251,NO,NO,NO,true_orphan
563a88dd-3fb6-42ed-bd04-34b53fc81b67,NO,NO,NO,true_orphan
9b5bab2f-d397-4393-b6fc-2bc4f5bf2e6f,NO,NO,NO,true_orphan
4bd24878-d27a-43de-b0c6-06165df49060,NO,NO,NO,true_orphan
c9d4dbac-c45a-4885-89e5-a478bf70f2c8,NO,NO,NO,true_orphan
a8efebbe-cd07-402a-ac35-cf299ef5d14b,NO,NO,NO,true_orphan
3baa705b-51cf-4556-b4a9-09a8d14a840c,NO,NO,NO,true_orphan
9d87f50f-96c3-4a2c-83cf-219f9e86fa05,NO,NO,NO,true_orphan
3110d91a-af2b-424c-87ce-ee20979ac86b,NO,NO,NO,true_orphan
440271c9-0fba-4ebd-825d-a9015c8b02dc,NO,NO,NO,true_orphan
7f4df223-951a-468a-bd1d-5508d6ba7acd,NO,NO,NO,true_orphan
93d02214-3621-466a-899b-52e97703e2aa,NO,NO,NO,true_orphan
175e20d9-4cce-4a46-9b73-113acf433ff1,NO,NO,NO,true_orphan
b4187245-589b-4da2-8715-7c0e8a8b5c03,NO,NO,NO,true_orphan
45c9acd6-f946-40f5-b65c-167b58597f4d,NO,NO,NO,true_orphan
ac63b1e7-8825-4d18-835b-a36255f538f0,NO,NO,NO,true_orphan
b3f96cd0-93e8-4ae8-8a28-7015524f63b7,NO,NO,NO,true_orphan
34b19deb-b4de-4a84-b106-53744343c09e,NO,NO,NO,true_orphan
e18bf689-6a39-46cd-9872-ffc0e2de2501,NO,NO,NO,true_orphan
41590bdb-c488-4faa-8443-962ec1ec499b,NO,NO,NO,true_orphan
73ca6d0b-77f2-4c6f-a5f0-18171d56ecbc,NO,NO,NO,true_orphan
384505f2-5d5b-4a70-89f3-57f9c9705b8c,NO,NO,NO,true_orphan
f56163e9-d45d-472c-bfa5-8c8cfadbf5f2,NO,NO,NO,true_orphan
3147d9f7-9f69-4702-9283-e7ddc0ccd3ba,NO,NO,NO,true_orphan
a1efdae0-fe0f-4aff-ae15-bd3c92baaec1,NO,NO,NO,true_orphan
114fafe6-233a-435b-8cfb-d39cbe1c738c,NO,NO,NO,true_orphan
2d62b29f-f1eb-400f-8a1d-11a48df345e2,NO,NO,NO,true_orphan
7c0cb87b-e76f-4db3-8359-99b7bf2806ff,NO,NO,NO,true_orphan
9fd8d70c-ea91-4c8e-8cac-bff7be0d72be,NO,NO,NO,true_orphan
5971d592-0c1a-4d8e-9fa9-4507da1773e5,NO,NO,NO,true_orphan
bb838b22-4495-45f2-8143-3ecc0875f63c,NO,NO,NO,true_orphan
555f3452-1979-44c6-9c81-30903d673f18,NO,NO,NO,true_orphan
c7ed3bda-2a75-43dc-a009-b180820441a0,NO,NO,NO,true_orphan
ebf6694d-91e1-44e1-9729-0c576672356b,NO,NO,NO,true_orphan
c3805e9d-95fe-4d30-b168-382df0cf4173,NO,NO,NO,true_orphan
f5e9e459-4283-4534-87b2-fa4690537858,NO,NO,NO,true_orphan
6c1f637e-eb0f-4013-9960-ae5c8c8f0ea7,NO,NO,NO,true_orphan
b3247702-d8b6-4737-8dbf-9448f99c2f8b,NO,NO,NO,true_orphan
601ebe9b-ba55-443e-9684-715e30f727a0,NO,NO,NO,true_orphan
a48af985-57a5-4d48-aed9-676a822d7159,NO,NO,NO,true_orphan
a5d67bc0-3ea9-4421-8f7c-aa44c1a76669,NO,NO,NO,true_orphan
6ec43b2d-63fb-4dea-a020-4a30280fa3c7,NO,NO,NO,true_orphan
be3e805c-ba10-4128-881c-718e2abac9ad,NO,NO,NO,true_orphan
618ce83b-cb38-40a5-8e8b-da84f06d14e8,NO,NO,NO,true_orphan
96bbde09-292d-4f9f-9c4b-e24df4ee70ff,NO,NO,NO,true_orphan
c4c862dd-32c6-476d-adad-fee3d413743b,NO,NO,NO,true_orphan
adb3a296-f7a4-4528-9692-8f95a19d102a,NO,NO,NO,true_orphan
64eeda6a-8e27-4ace-9a68-0a38227129cc,NO,NO,NO,true_orphan
675f12e4-aaf1-4edc-af8d-26db881a07c2,NO,NO,NO,true_orphan
a6558abf-4ef2-4431-9998-533e673d3af9,NO,NO,NO,true_orphan
aa048a68-264d-4040-aafc-295c8be91c0a,NO,NO,NO,true_orphan
8a96aa80-5885-4f39-a385-4c313c1d6547,NO,NO,NO,true_orphan
a966a1a0-d930-4179-95c2-80d6a2d89b31,NO,NO,NO,true_orphan
d17204bc-5c12-465e-9c64-7ecc743d1d64,NO,NO,NO,true_orphan
2f3d839a-aeff-4059-9594-4243935cd872,NO,NO,NO,true_orphan
b8d901c0-ce87-4517-9ca3-e4ff4e9b9164,NO,NO,NO,true_orphan
7121aeff-3f67-4b56-a424-e6223278e278,NO,NO,NO,true_orphan
924a10e2-afe8-4619-829c-007ecaef6f7b,NO,NO,NO,true_orphan
22d390ea-f722-4a39-afbf-92aa17bf1a29,NO,NO,NO,true_orphan
438bee42-4142-433b-9670-411ee606f3bf,NO,NO,NO,true_orphan
612c23be-f4e0-4963-9f8f-ed48001f828d,NO,NO,NO,true_orphan
655ec9de-938f-4829-a7a3-38a8902acfe8,NO,NO,NO,true_orphan
222c12f6-5d98-460d-9a0c-7b4d5b30d644,NO,NO,NO,true_orphan
b420a6de-8762-41c3-9f09-028dac13131f,NO,NO,NO,true_orphan
3958c433-b9c6-4356-ad8b-ac51615dc618,NO,NO,NO,true_orphan
57817a8a-35f2-4901-8067-fc44adeda1c0,NO,NO,NO,true_orphan
c4b03f1b-48e5-4fec-97e1-11717ac834d5,NO,NO,NO,true_orphan
0b4f30ec-19dd-4adb-9946-d17231f77d2c,NO,NO,NO,true_orphan
b37b123e-c0d1-4a9a-a727-de6dfd2c28ad,NO,NO,NO,true_orphan
45d5f0b4-ec48-4852-abcf-9ed1f138c652,NO,NO,NO,true_orphan
1d579f4a-d59e-42a4-9147-c83994f63511,NO,NO,NO,true_orphan
1cdaa57e-d19f-4af8-b7e9-bf48fdbebf4f,NO,NO,NO,true_orphan
2d5acb2d-64ad-4992-94bf-9b59c636766b,NO,NO,NO,true_orphan
e77be495-f26e-48d5-8fce-252fffd7c172,NO,NO,NO,true_orphan
bf5060e0-f9bb-4dd4-9b30-18f1da04ed76,NO,NO,NO,true_orphan
31ea2eda-5513-4239-9636-123a8d031ab7,NO,NO,NO,true_orphan
5cc10a98-5d0c-4f41-a806-13778188d85f,NO,NO,NO,true_orphan
000090af-d706-47e6-aed5-19ac24f2c988,NO,NO,NO,true_orphan
